employee_id,department,level,years_experience,age,education,salary,performance_score,remote_days_per_week,city,hire_date,attrition
EMP01401,Engineering,Director,6,42.0,Master,97300.0,1.3,3.0,New York,2023-01-28,Yes
EMP01402,Sales,Lead,7,46.0,Associate,86100.0,2.39,,  new york,2023-01-31,No
EMP01403,Operations,Director,17,60.0,Master,87000.0,1.9,3.0,Chicago,2023-02-04,No
EMP01404,Sales,Manager,6,23.0,Associate,86500.0,3.88,5.0,New York,2023-02-07,No
EMP01405,Sales,Senior,19,22.0,Bachelor,57300.0,2.96,3.0,San Francisco,2023-02-10,Yes
EMP01406,Operations,Senior,16,28.0,Associate,85000.0,4.0,3.0,  new york,2023-02-14,No
EMP01407,HR,Manager,15,41.0,Bachelor,93700.0,3.06,3.0,Seattle,2023-02-17,No
EMP01408,Marketing,Manager,10,,Associate,83000.0,1.35,3.0,Chicago,2023-02-21,Yes
EMP01409,Finance,Junior,18,27.0,Associate,28900.0,3.94,5.0,Boston,2023-02-24,No
EMP01410,Engineering,Director,26,57.0,Master,35300.0,4.33,3.0,San Francisco,2023-02-28,No
EMP01411,Marketing,Director,27,42.0,Associate,54500.0,4.61,3.0,New York,2023-03-03,No
EMP01412,Sales,Senior,0,56.0,Master,72200.0,3.29,4.0,Austin,2023-03-06,No
EMP01413,Engineering,Lead,20,57.0,Associate,55900.0,4.01,5.0,san francisco,2023-03-10,No
EMP01414,Finance,Director,28,29.0,High School,91100.0,4.01,3.0,San Francisco,2023-03-13,No
EMP01415,Marketing,Mid,7,25.0,PhD,104800.0,1.62,1.0,Austin,2023-03-17,No
EMP01416,Marketing,Mid,0,64.0,Master,108300.0,1.66,,Boston,2023-03-20,Yes
EMP01417,HR,Junior,29,37.0,Master,83400.0,1.28,4.0,Austin,2023-03-23,No
EMP01418,Marketing,Junior,8,24.0,Bachelor,102100.0,2.28,5.0,Boston,2023-03-27,No
EMP01419,Marketing,Senior,18,28.0,High School,60900.0,2.89,2.0,Chicago,2023-03-30,No
EMP01420,Finance,Lead,20,23.0,Bachelor,,4.99,0.0,Seattle,2023-04-03,No
EMP01421,Finance,Lead,8,22.0,High School,45800.0,2.72,5.0,New York,2023-04-06,No
EMP01422,Engineering,Manager,20,22.0,High School,105200.0,3.9,,san francisco,2023-04-09,Yes
EMP01423,Sales,Junior,24,59.0,Associate,124100.0,3.77,4.0,New York,2023-04-13,No
EMP01424,Finance,Director,9,28.0,Bachelor,66300.0,1.82,3.0,san francisco,2023-04-16,Yes
EMP01425,Engineering,Mid,23,45.0,PhD,20700.0,1.23,4.0,San Francisco,2023-04-20,No
EMP01426,Marketing,Director,22,26.0,High School,51100.0,3.18,0.0,  new york,2023-04-23,No
EMP01427,Engineering,Mid,10,42.0,High School,58700.0,3.8,0.0,New York,2023-04-27,No
EMP01428,Engineering,Senior,0,49.0,Master,41800.0,4.99,5.0,Chicago,2023-04-30,Yes
EMP01429,Engineering,Mid,19,39.0,Associate,49200.0,2.43,3.0,New York,2023-05-03,No
EMP01430,Operations,Director,24,,PhD,80100.0,4.59,3.0,San Francisco,2023-05-07,
EMP01431,Engineering,Director,25,53.0,High School,91500.0,2.53,1.0,New York,2023-05-10,Yes
EMP01432,Finance,Lead,7,54.0,Master,23400.0,3.76,0.0,Seattle,2023-05-14,No
EMP01433,Legal,Lead,19,31.0,Bachelor,61700.0,3.39,3.0,Boston,2023-05-17,Yes
EMP01434,Legal,Junior,11,30.0,High School,75900.0,1.21,0.0,Austin,2023-05-20,No
EMP01435,Legal,Director,0,,Master,48300.0,1.31,1.0,Austin,2023-05-24,No
EMP01436,Legal,Senior,9,54.0,Bachelor,80900.0,1.08,2.0,Boston,2023-05-27,No
EMP01437,Operations,Mid,3,28.0,Associate,72100.0,2.48,0.0,Austin,2023-05-31,Yes
EMP01438,Sales,Junior,14,25.0,Bachelor,63800.0,,1.0,Seattle,2023-06-03,No
EMP01439,Engineering,Manager,18,49.0,High School,53400.0,1.69,1.0,Chicago,2023-06-06,No
EMP01440,HR,Manager,5,44.0,PhD,81800.0,3.42,,San Francisco,2023-06-10,No
EMP01441,Legal,Mid,26,53.0,Bachelor,55900.0,2.16,1.0,Seattle,2023-06-13,No
EMP01442,Marketing,Mid,4,37.0,PhD,31700.0,4.19,4.0,San Francisco,2023-06-17,Yes
EMP01443,Legal,Mid,4,31.0,PhD,75600.0,4.19,5.0,Chicago,2023-06-20,No
EMP01444,Legal,Lead,17,35.0,Bachelor,44000.0,4.1,3.0,Seattle,2023-06-23,No
EMP01445,Marketing,Mid,27,,Associate,33800.0,3.1,0.0,New York,2023-06-27,No
EMP01446,Operations,Manager,2,57.0,Bachelor,78200.0,2.14,5.0,  new york,2023-06-30,No
EMP01447,Marketing,Mid,26,55.0,Master,70900.0,4.24,4.0,Chicago,2023-07-04,No
EMP01448,Marketing,Director,21,45.0,PhD,53300.0,1.74,0.0,Austin,2023-07-07,
EMP01449,Operations,Senior,1,39.0,High School,80700.0,2.16,5.0,Seattle,2023-07-11,
EMP01450,Marketing,Manager,3,37.0,PhD,85600.0,1.74,4.0,Chicago,2023-07-14,No
EMP01451,Engineering,Senior,17,62.0,High School,81000.0,,3.0,Chicago,2023-07-17,No
EMP01452,Legal,Manager,8,58.0,Master,80100.0,3.74,1.0,Seattle,2023-07-21,No
EMP01453,Sales,Junior,18,62.0,Master,34900.0,3.61,5.0,Austin,2023-07-24,Yes
EMP01454,Operations,Director,25,46.0,Master,107300.0,2.66,5.0,Boston,2023-07-28,No
EMP01455,HR,Manager,9,29.0,Bachelor,88900.0,1.4,0.0,Austin,2023-07-31,No
EMP01456,Operations,Director,21,45.0,PhD,51200.0,4.64,1.0,Chicago,2023-08-03,No
EMP01457,Finance,Manager,14,,High School,74700.0,3.03,,San Francisco,2023-08-07,No
EMP01458,HR,Senior,0,51.0,Master,79500.0,2.63,3.0,Boston,2023-08-10,
EMP01459,Finance,Senior,28,,Master,74000.0,3.36,0.0,san francisco,2023-08-14,No
EMP01460,Operations,Manager,10,39.0,High School,119800.0,1.77,2.0,Boston,2023-08-17,No
EMP01461,Finance,Manager,13,25.0,PhD,26400.0,1.53,2.0,Chicago,2023-08-20,No
EMP01462,HR,Lead,9,57.0,PhD,38100.0,2.62,2.0,Seattle,2023-08-24,Yes
EMP01463,Engineering,Director,18,27.0,High School,17500.0,1.91,3.0,Seattle,2023-08-27,No
EMP01464,Operations,Director,23,24.0,Associate,77000.0,1.98,2.0,Seattle,2023-08-31,No
EMP01465,Operations,Director,20,39.0,PhD,88600.0,4.57,5.0,Austin,2023-09-03,No
EMP01466,Marketing,Director,15,61.0,High School,84000.0,3.12,,New York,2023-09-07,
EMP01467,Operations,Junior,7,39.0,High School,67800.0,2.93,0.0,Seattle,2023-09-10,No
EMP01468,Legal,Junior,1,44.0,Master,85200.0,3.76,,Seattle,2023-09-13,No
EMP01469,Legal,Mid,22,56.0,High School,,4.81,,Boston,2023-09-17,Yes
EMP01470,Operations,Manager,24,27.0,Bachelor,93500.0,1.45,,San Francisco,2023-09-20,No
EMP01471,Engineering,Manager,6,47.0,Master,102700.0,4.33,5.0,San Francisco,2023-09-24,No
EMP01472,Marketing,Manager,18,,Master,51700.0,3.34,2.0,Chicago,2023-09-27,No
EMP01473,Sales,Manager,6,45.0,PhD,,1.58,,Chicago,2023-09-30,No
EMP01474,Finance,Director,14,36.0,Associate,71900.0,2.19,,Chicago,2023-10-04,No
EMP01475,HR,Director,7,48.0,PhD,110600.0,2.93,0.0,Seattle,2023-10-07,No
EMP01476,Sales,Junior,13,53.0,Bachelor,54700.0,3.76,5.0,San Francisco,2023-10-11,No
EMP01477,Marketing,Senior,0,33.0,Master,102400.0,1.97,3.0,Chicago,2023-10-14,No
EMP01478,Legal,Lead,28,26.0,Master,38300.0,3.14,1.0,san francisco,2023-10-17,
EMP01479,Legal,Director,12,28.0,High School,106100.0,3.74,5.0,San Francisco,2023-10-21,No
EMP01480,Legal,Director,2,43.0,Associate,96300.0,2.79,4.0,Seattle,2023-10-24,Yes
EMP01481,Engineering,Director,20,48.0,Associate,,4.45,2.0,Boston,2023-10-28,Yes
EMP01482,Legal,Senior,27,36.0,High School,97900.0,4.48,4.0,Seattle,2023-10-31,No
EMP01483,HR,Senior,5,60.0,Bachelor,62500.0,2.88,1.0,Chicago,2023-11-04,No
EMP01484,Finance,Junior,18,,Associate,51900.0,4.89,3.0,Seattle,2023-11-07,No
EMP01485,Operations,Director,14,47.0,Master,117700.0,1.3,5.0,Seattle,2023-11-10,No
EMP01486,Operations,Lead,3,44.0,Bachelor,61500.0,1.01,3.0,san francisco,2023-11-14,No
EMP01487,Sales,Manager,20,34.0,PhD,91900.0,2.52,1.0,San Francisco,2023-11-17,No
EMP01488,Finance,Director,2,47.0,PhD,102700.0,3.4,4.0,New York,2023-11-21,No
EMP01489,Marketing,Junior,3,24.0,Bachelor,,3.52,5.0,san francisco,2023-11-24,No
EMP01490,Finance,Junior,4,50.0,Master,90000.0,2.91,2.0,Austin,2023-11-27,No
EMP01491,Engineering,Lead,17,23.0,PhD,92000.0,1.5,0.0,san francisco,2023-12-01,No
EMP01492,Sales,Mid,25,49.0,Master,101400.0,1.68,,Chicago,2023-12-04,No
EMP01493,Sales,Junior,24,44.0,High School,82900.0,,3.0,  new york,2023-12-08,No
EMP01494,Engineering,Senior,9,57.0,Associate,,4.47,1.0,New York,2023-12-11,No
EMP01495,Finance,Senior,7,27.0,Bachelor,,,5.0,Boston,2023-12-14,No
EMP01496,Legal,Manager,11,32.0,Associate,83000.0,3.66,4.0,  new york,2023-12-18,No
EMP01497,Engineering,Junior,21,59.0,High School,100700.0,3.39,2.0,Chicago,2023-12-21,No
EMP01498,Legal,Manager,25,55.0,PhD,47500.0,,4.0,New York,2023-12-25,No
EMP01499,HR,Junior,26,38.0,Master,69300.0,2.71,2.0,Seattle,2023-12-28,No
EMP01500,Engineering,Lead,2,24.0,Master,85600.0,3.78,5.0,Chicago,2024-01-01,No
EMP00816,Marketing,Mid,21,50.0,Bachelor,39400.0,4.59,1.0,New York,2017-08-11,No
EMP00045,Operations,Director,23,63.0,Bachelor,78100.0,3.69,3.0,Austin,2010-05-31,No
EMP01196,Marketing,Senior,22,55.0,Associate,99100.0,2.32,4.0,Chicago,2021-02-28,No
EMP01323,Engineering,Lead,28,48.0,High School,96500.0,3.63,1.0,Seattle,2022-05-07,No
EMP01342,Finance,Lead,2,48.0,Associate,42500.0,1.88,5.0,Austin,2022-07-11,No
EMP00200,Legal,Director,3,32.0,Master,,4.32,2.0,Seattle,2011-11-10,No
EMP01189,Engineering,Senior,27,50.0,Master,16600.0,2.52,0.0,San Francisco,2021-02-04,No
EMP00341,Marketing,Director,4,61.0,High School,79700.0,2.58,,  new york,2013-03-05,No
EMP01220,HR,Mid,24,35.0,High School,92400.0,4.14,3.0,  new york,2021-05-20,No
EMP00896,Engineering,Junior,17,47.0,Associate,53000.0,2.36,4.0,Boston,2018-05-11,Yes
EMP00405,HR,Lead,5,31.0,High School,75800.0,3.8,,Boston,2013-10-10,No
EMP00840,Legal,Junior,27,64.0,High School,107000.0,1.04,2.0,San Francisco,2017-11-01,No
EMP00352,Marketing,Lead,12,44.0,Bachelor,98600.0,3.08,1.0,  new york,2013-04-12,
EMP00348,Operations,Director,26,61.0,Associate,67800.0,2.25,1.0,  new york,2013-03-29,No
EMP00353,Legal,Manager,19,64.0,High School,56800.0,3.69,4.0,Austin,2013-04-15,No
EMP00860,Legal,Manager,3,30.0,Master,74400.0,3.82,1.0,Austin,2018-01-08,No
EMP00397,Operations,Senior,20,39.0,Bachelor,105200.0,3.9,2.0,Seattle,2013-09-12,No
EMP00757,Finance,Mid,0,43.0,Master,38300.0,3.84,5.0,Austin,2017-01-22,No
EMP00074,Marketing,Director,16,42.0,Associate,84600.0,1.69,1.0,Austin,2010-09-06,No
EMP00825,Legal,Junior,9,62.0,Master,46400.0,1.82,1.0,San Francisco,2017-09-11,No
EMP00033,Marketing,Senior,14,,Master,29900.0,4.14,3.0,San Francisco,2010-04-20,No
EMP00758,Sales,Senior,7,,PhD,122200.0,1.88,1.0,san francisco,2017-01-26,No
EMP00427,Operations,Senior,20,,Bachelor,95500.0,3.57,0.0,  new york,2013-12-24,No
EMP01370,Finance,Manager,25,51.0,Bachelor,49500.0,3.44,4.0,Boston,2022-10-14,No
EMP00035,Marketing,Junior,15,63.0,Associate,64700.0,1.74,4.0,  new york,2010-04-26,No
EMP00197,Marketing,Director,14,58.0,Bachelor,108500.0,4.78,0.0,San Francisco,2011-10-31,
EMP01471,Engineering,Manager,6,47.0,Master,102700.0,4.33,5.0,San Francisco,2023-09-24,No
EMP00962,Legal,Senior,7,55.0,Bachelor,70800.0,4.65,0.0,Chicago,2018-12-22,No
EMP00955,HR,Senior,7,46.0,Associate,79600.0,3.55,1.0,Seattle,2018-11-29,No
EMP01010,Finance,Director,21,23.0,High School,79100.0,4.25,0.0,  new york,2019-06-04,No
EMP00410,Operations,Manager,26,58.0,PhD,,3.88,2.0,Seattle,2013-10-27,Yes
EMP00312,Sales,Mid,19,48.0,High School,71700.0,4.1,0.0,Seattle,2012-11-26,No
EMP00107,Finance,Manager,22,59.0,PhD,36600.0,2.9,0.0,  new york,2010-12-28,No
EMP01115,HR,Director,19,24.0,High School,89000.0,4.99,,San Francisco,2020-05-27,No
EMP01167,Engineering,Director,29,28.0,Bachelor,62000.0,,,Chicago,2020-11-21,Yes
EMP01184,Operations,Mid,22,34.0,Master,66600.0,1.23,0.0,Austin,2021-01-18,No
EMP01190,Sales,Mid,8,43.0,PhD,57200.0,4.83,4.0,Austin,2021-02-07,Yes
EMP01356,Sales,Director,1,32.0,Associate,90800.0,2.38,4.0,Boston,2022-08-27,No
EMP01116,Sales,Lead,24,,Master,104200.0,4.21,5.0,Austin,2020-05-31,No
EMP01361,Operations,Junior,9,52.0,Bachelor,57500.0,4.0,5.0,san francisco,2022-09-13,No
